User Rating,User Review,User Name,Review Date,DateOfReview,FinalText,FinalTextSentiment,UserReviewSentiment
4.0,Handel's are little low quality. But It's good one for this price. Totally worth it. Because outside 5liter cookers are more cost.,Abhilash dr  Gowda,1month ago,2020-07-02,Handel little low quality But It good one price Totally worth Because outside 5liter cooker cost,pos,pos
5.0,Ok,Purushothamj purushothamj,1month ago,2020-07-02,Ok,pos,pos
5.0,Excellent product,Flipkart Customer,1month ago,2020-07-02,Excellent product,pos,pos
3.0,damage product,Flipkart Customer,1month ago,2020-07-02,damage product,neg,neg
5.0,Nice,Sriharirao Palla,1month ago,2020-07-02,Nice,pos,pos
5.0,Worth for money,Kamaran O ,1month ago,2020-07-02,Worth money,pos,pos
3.0,Term is pretty good. But wrong information provided about volume of cocker. Its actual volume 2.4 liters  but mentioned 3 liters. Quite disappointed due to this,Raju Masanpalli,1month ago,2020-07-02,Term pretty good But wrong information provide volume cocker Its actual volume 2 4 liter mention 3 liter Quite disappointed due,neg,neg
5.0,So much,Aminul  Mazumder,1month ago,2020-07-02,So much,neu,neu
4.0,When your family have 4 members this pressure cooker is enow,Hari Krishna ,1month ago,2020-07-02,When family 4 member pressure cooker enow,neg,neg
5.0,Good,Flipkart Customer,1month ago,2020-07-02,Good,pos,pos
3.0,Good,Flipkart Customer,1month ago,2020-07-02,Good,pos,pos
5.0,Good nice product,Flipkart Customer,1month ago,2020-07-02,Good nice product,pos,pos
4.0,Nice cooker but handle screw is getting loose frequently..,Rakesh  N,1month ago,2020-07-02,Nice cooker handle screw get loose frequently,neu,neg
5.0,Its very good product.i love it,Gaurav Mishra,1month ago,2020-07-02,Its good product love,pos,pos
5.0,So nice,Pritish  Ranjan  Mohapatra,1month ago,2020-07-02,So nice,pos,pos
5.0,Nice,Flipkart Customer,1month ago,2020-07-02,Nice,pos,pos
5.0,Good super  camera,CHAUHAN Mehul Sinh,1month ago,2020-07-02,Good super camera,pos,pos
5.0,Wonderful product,Sreekant Mohanty,1month ago,2020-07-02,Wonderful product,pos,pos
5.0,excellent,Flipkart Customer,1month ago,2020-07-02,excellent,pos,pos
5.0,Good,Flipkart Customer,1month ago,2020-07-02,Good,pos,pos
5.0,It's good product and easy to use this.its worth for money.,SANTOSH VIRUPAXAPPA  ANGADI,1month ago,2020-07-02,It good product easy use worth money,pos,pos
4.0,Great  product,Rajeev kumar,1month ago,2020-07-02,Great product,pos,pos
4.0,Ok,Bibhuti Bhusan  Mallick,1month ago,2020-07-02,Ok,pos,pos
5.0,Very good product,Koppunni Valanalloor,1month ago,2020-07-02,Very good product,pos,pos
4.0,Brilliant,Abdullah Khan,1month ago,2020-07-02,Brilliant,pos,pos
5.0,Quality product. Weight less.,Arjun K,1month ago,2020-07-02,Quality product Weight le,neu,neu
5.0,Too good,Angela  Rodrigues,1month ago,2020-07-02,Too good,pos,pos
5.0,Nice product...,NIRAJ KUMAR  SRIVASTAV,1month ago,2020-07-02,Nice product,pos,pos
5.0,Excellent product,Flipkart Customer,1month ago,2020-07-02,Excellent product,pos,pos
3.0,"The capacity of the cooker is only 2.4 litter which is clearly mentioned bottom of the cooker. If you want 3 litter, go for another one.",Davis I. I.  Irimben ,1month ago,2020-07-02,The capacity cooker 2 4 litter clearly mentioned bottom cooker If want 3 litter go another one,pos,pos
5.0,Good product,Bharat chudasama Chudasama,1month ago,2020-07-02,Good product,pos,pos
5.0,superb,Jiten Kumar,1month ago,2020-07-02,superb,pos,pos
5.0,Very useful product for a small family. And thank you flipkart for delivering the product in lockdown. If you are thinking to buy this product just go for it.,anshuman singh,1month ago,2020-07-02,Very useful product small family And thank flipkart deliver product lockdown If think buy product go,pos,pos
4.0,"Quality 100%,nice product.",Mosi Keeran,1month ago,2020-07-02,Quality 100 nice product,pos,neu
5.0,"As described, please go for it",Flipkart Customer,1month ago,2020-07-02,As described please go,pos,pos
3.0,"The base of this pressure cooker is small for my induction stove and it does not run automatically. I have to keep something next to this and switch on. Only then, the induction runs.",Souban Azami,1month ago,2020-07-02,The base pressure cooker small induction stove run automatically I keep something next switch Only induction run,neg,neg
4.0,pressure free,RAJESH S,1month ago,2020-07-02,pressure free,pos,pos
5.0,Nice butterfly cooker,Gopi Kirushnan,1month ago,2020-07-02,Nice butterfly cooker,pos,pos
4.0,okay,Flipkart Customer,1month ago,2020-07-02,okay,pos,pos
5.0,Good,Dr. Sant Saran,1month ago,2020-07-02,Good,pos,pos
3.0,Good,Sheel Bhushan,1month ago,2020-07-02,Good,pos,pos
5.0,Nice,Flipkart Customer,1month ago,2020-07-02,Nice,pos,pos
5.0,Very nice  product &make food in less time,Krishna Kabir,1month ago,2020-07-02,Very nice product make food less time,pos,pos
4.0,Nice induction cooker,Sanjay Kumar  Pandey,1month ago,2020-07-02,Nice induction cooker,pos,pos
5.0,Beautiful,Jajati keshari Sahoo Jajati,1month ago,2020-07-02,Beautiful,pos,pos
5.0,this product was very good,Samba Siva,1month ago,2020-07-02,product good,pos,pos
5.0,Good,Raees Harish,1month ago,2020-07-02,Good,pos,pos
5.0,Nice Product ,Flipkart Customer,1month ago,2020-07-02,Nice Product,pos,pos
4.0,Good quality,Flipkart Customer,1month ago,2020-07-02,Good quality,pos,pos
5.0,Superb,Flipkart Customer,1month ago,2020-07-02,Superb,pos,pos
5.0,Best and cheap product,Abhinandan Mishra,1month ago,2020-07-02,Best cheap product,pos,pos
3.0,Good,Flipkart Customer,1month ago,2020-07-02,Good,pos,pos
5.0,Best tonalite,Chandan  Kumar,1month ago,2020-07-02,Best tonalite,pos,pos
4.0,Good quality product,Lanka Kesava  Rao,1month ago,2020-07-02,Good quality product,pos,pos
3.0,its too small.. better we can go for 5ltr cooker.,surendra  kumar ,1month ago,2020-07-02,small well go 5ltr cooker,pos,pos
4.0,Good i am satisfied,Rajesh J,1month ago,2020-07-02,Good satisfy,pos,pos
5.0,Nice quality,Rao  Lokesh,1month ago,2020-07-02,Nice quality,pos,pos
5.0,Nice,Santosh Rauta,1month ago,2020-07-02,Nice,pos,pos
5.0,Nice Cooker,Kailash Mundlik,1month ago,2020-07-02,Nice Cooker,pos,pos
5.0,Super ,Flipkart Customer,1month ago,2020-07-02,Super,pos,pos
5.0,Best collection,Gulfisha Khan,1month ago,2020-07-02,Best collection,pos,pos
4.0,Super,Flipkart Customer,1month ago,2020-07-02,Super,pos,pos
5.0,All Good,chitranshu pratap,1month ago,2020-07-02,All Good,pos,pos
5.0,Excellent product we can buy it without thinking........,Doppalapudi Siddivinayak,1month ago,2020-07-02,Excellent product buy without think,pos,pos
4.0,Super,Flipkart Customer,1month ago,2020-07-02,Super,pos,pos
5.0,Excellent,Aishwarya  KUPPANNAGARI ,1month ago,2020-07-02,Excellent,pos,pos
5.0,good product,Ajay kumar,1month ago,2020-07-02,good product,pos,pos
5.0,It’s good,Siddhant Tyagi,1month ago,2020-07-02,It good,pos,pos
5.0,Good,Sarfraz Ali,1month ago,2020-07-02,Good,pos,pos
5.0,Nice products,Flipkart Customer,1month ago,2020-07-02,Nice product,pos,pos
5.0,nice,Flipkart Customer,1month ago,2020-07-02,nice,pos,pos
5.0,Really wonderful product,Anand kammar kammar,1month ago,2020-07-02,Really wonderful product,pos,pos
5.0,"Awesome product, i like so much..",Shiva Govindharaj,1month ago,2020-07-02,Awesome product like much,pos,pos
5.0,Nice product,Flipkart Customer,1month ago,2020-07-02,Nice product,pos,pos
5.0,Super,Flipkart Customer,1month ago,2020-07-02,Super,pos,pos
4.0,Good,Flipkart Customer,1month ago,2020-07-02,Good,pos,pos
5.0,Good at price of 650rs but it is just not a durable product. Buy something else if you want durable product.,Krishnadev Thakur,1month ago,2020-07-02,Good price 650rs durable product Buy something else want durable product,pos,pos
5.0,Expensive product but quality is good.,Kamlesh Mohare,1month ago,2020-07-02,Expensive product quality good,pos,pos
4.0,Super,Karthik Karthik,1month ago,2020-07-02,Super,pos,pos
4.0,Good product,Flipkart Customer,1month ago,2020-07-02,Good product,pos,pos
5.0,Nice product at a very low price... I have been using the 5lt size and now purchased 3lt size from Butterfly..,Shrestha Mukherjee,1month ago,2020-07-02,Nice product low price I use 5lt size purchase 3lt size Butterfly,neu,neu
5.0,Very Good Product,Probir Kumar Biswas,1month ago,2020-07-02,Very Good Product,pos,pos
3.0,Good,Kesavan N.P,1month ago,2020-07-02,Good,pos,pos
5.0,Good product original butterfly cooker,Manish Singh,1month ago,2020-07-02,Good product original butterfly cooker,pos,pos
4.0,Design price and working of d cooker is good.. In ds price it is fine.. The only problem is yoyo have to remove d whistle overtime yoyo attach or reattach d lid of d cooker.. Rest it is working good and dere is enoyoyogh capacity to cook for real 2 to 3 people.. D most best part is its open design makes it very easy to cook d food... If nice try well done d lid d cooker can be yoyosed for real yoyosyoyoal for replying cooking boiling etc.. M totally satisfied well done ds prodyoyoct..,Flipkart Customer,1month ago,2020-07-02,Design price working cooker good In ds price fine The problem yoyo remove whistle overtime yoyo attach reattach lid cooker Rest work good dere enoyoyogh capacity cook real 2 3 people D best part open design make easy cook food If nice try well do lid cooker yoyosed real yoyosyoyoal reply cook boil etc M totally satisfy well do d prodyoyoct,pos,pos
5.0,Good,Flipkart Customer,1month ago,2020-07-02,Good,pos,pos
5.0,Sam,Flipkart Customer,1month ago,2020-07-02,Sam,neu,neu
3.0,Good,Flipkart Customer,1month ago,2020-07-02,Good,pos,pos
5.0,Nice product,Flipkart Customer,1month ago,2020-07-02,Nice product,pos,pos
5.0,Good quality,Flipkart Customer,1month ago,2020-07-02,Good quality,pos,pos
5.0,It's really nice......my mom love this product....... Order in one more pressure cooker...........easy to cook........ Vastest delivery.......... Flipkart us awesome shopping application.....,Priya,1month ago,2020-07-02,It really nice mom love product Order one pressure cooker easy cook Vastest delivery Flipkart u awesome shop application,pos,pos
5.0,Excellent. Sea,Flipkart Customer,1month ago,2020-07-02,Excellent Sea,pos,pos
5.0,good ,Flipkart Customer,1month ago,2020-07-02,good,pos,pos
4.0,Good quality,Prasanth SANAPALA,1month ago,2020-07-02,Good quality,pos,pos
4.0,good product but handle is very hiding hands burn,Jignesh Thakor,1month ago,2020-07-02,good product handle hiding hand burn,pos,neg
3.0,Handle quality is quite low....,Flipkart Customer,1month ago,2020-07-02,Handle quality quite low,neg,neg
5.0,Excellent,Ganesh  Pradhan,1month ago,2020-07-02,Excellent,pos,pos
4.0,Super item..  looks beautiful..,Anoop Mishra,1month ago,2020-07-02,Super item look beautiful,pos,pos
4.0,good product,Flipkart Customer,1month ago,2020-07-02,good product,pos,pos
5.0,Super,Flipkart Customer,1month ago,2020-07-02,Super,pos,pos
3.0,Quality is good but scathes are there for one product,Sumaja Rani,1month ago,2020-07-02,Quality good scathe one product,pos,pos
5.0,Good,priyanka singh,1month ago,2020-07-02,Good,pos,pos
5.0,Cool,Chandan Sahu,1month ago,2020-07-02,Cool,pos,pos
5.0,Very nice product.  Very thankful to flipkart.,Naga Raju Ravada,1month ago,2020-07-02,Very nice product Very thankful flipkart,pos,pos
4.0,Super,Flipkart Customer,1month ago,2020-07-02,Super,pos,pos
5.0,Good,Flipkart Customer,1month ago,2020-07-02,Good,pos,pos
5.0,Good products fast delivery  thank you flipkart,Flipkart Customer,1month ago,2020-07-02,Good product fast delivery thank flipkart,pos,pos
4.0,Good pressure cooker at this price. Thank you flipkart,Shoukat Ali,1month ago,2020-07-02,Good pressure cooker price Thank flipkart,pos,pos
4.0,Good but not a tall vessel but a broader one.Flat vessels will fit,Krishnan Kannan,1month ago,2020-07-02,Good tall vessel broad one Flat vessel fit,pos,pos
4.0,Good quality in reasonable price..,Flipkart Customer,1month ago,2020-07-02,Good quality reasonable price,pos,pos
5.0,Gud,Chakaravarthi Nagarathinam,1month ago,2020-07-02,Gud,neu,neu
3.0,very light weight.cant expect more for this price range.,surendhar subramanian,1month ago,2020-07-02,light weight cant expect price range,neu,neu
3.0,very small size no 3 liter.. product super, SanthiniHarikrishnan  Harikrishnan,1month ago,2020-07-02,small size 3 liter product super,pos,pos
4.0,Good,Flipkart Customer,1month ago,2020-07-02,Good,pos,pos
4.0,Good,Shanmukha,1month ago,2020-07-02,Good,pos,pos
5.0,Reasonable price and best quality,Ranjan Kumar Gupta,1month ago,2020-07-02,Reasonable price best quality,pos,pos
5.0,Value for money,Flipkart Customer,1month ago,2020-07-02,Value money,pos,pos
5.0,Pressure cooker handle screw not give why,Prasanta Sharama,1month ago,2020-07-02,Pressure cooker handle screw give,neg,neg
3.0,Good,Vinu joseph Joseph,1month ago,2020-07-02,Good,pos,pos
5.0,Great product.... Simply go for it..,onteddu suresh reddy,1month ago,2020-07-02,Great product Simply go,pos,pos
3.0,But screw is missing,Flipkart Customer,1month ago,2020-07-02,But screw miss,neg,neg
4.0,"Good product but these are not actual of 2l, 3l, 4l",Mohit Kumar,1month ago,2020-07-02,Good product actual 2l 3l 4l,pos,pos
5.0,Nice product,Flipkart Customer,1month ago,2020-07-02,Nice product,pos,pos
4.0,"I just use only 5,6 times..now it is completely okay... handle quality is not much good..good packing,fast delivery,good delivery man..",Flipkart Customer,1month ago,2020-07-02,I use 5 6 time completely okay handle quality much good good pack fast delivery good delivery man,pos,pos
5.0,Very nice and very strong,Flipkart Customer,1month ago,2020-07-02,Very nice strong,pos,pos
4.0,Vandal is not okay,Samiran Bhattacarjee,1month ago,2020-07-02,Vandal okay,pos,neu
5.0,Nice product,Flipkart Customer,1month ago,2020-07-02,Nice product,pos,pos
5.0,good one...,Flipkart Customer,1month ago,2020-07-02,good one,pos,pos
5.0,Good item,Janka  Ramu,1month ago,2020-07-02,Good item,pos,pos
5.0,Excellent,Flipkart Customer,1month ago,2020-07-02,Excellent,pos,pos
5.0,I amazed,dheepa kuzhal,1month ago,2020-07-02,I amaze,pos,pos
3.0,Really nice,Flipkart Customer,1month ago,2020-07-02,Really nice,pos,pos
5.0,Very nice,Rahul Kumar,1month ago,2020-07-02,Very nice,pos,pos
4.0,Not product,ViS HnU,1month ago,2020-07-02,Not product,neu,neu
5.0,Good quality,Shuaib K s,1month ago,2020-07-02,Good quality,pos,pos
5.0,Some to cook best quality,Tusha Dimber,1month ago,2020-07-02,Some cook best quality,pos,pos
5.0,Good,Paidi Naresh,1month ago,2020-07-02,Good,pos,pos
5.0,Ok,SATHYANARAYANAN K,1month ago,2020-07-02,Ok,pos,pos
5.0,Ok,p s naidu murali,1month ago,2020-07-02,Ok,pos,pos
4.0,"Good product by butterfly ,induction base also useful .for the prize 509 it is fare to recommend to everyone Flipkart delivery and packing also very good",Sherj Ahammed,1month ago,2020-07-02,Good product butterfly induction base also useful prize 509 fare recommend everyone Flipkart delivery packing also good,pos,pos
4.0,Good product,Ramesh vanam,1month ago,2020-07-02,Good product,pos,pos
5.0,Good product,Flipkart Customer,1month ago,2020-07-02,Good product,pos,pos
5.0,Good product.,Kavitha Dileep,1month ago,2020-07-02,Good product,pos,pos
4.0,Superb product,Darshan Ns,1month ago,2020-07-02,Superb product,pos,pos
3.0,Good to use,mamatha mani,1month ago,2020-07-02,Good use,pos,pos
5.0,Ok,Ramachandran.A Ramachandran,1month ago,2020-07-02,Ok,pos,pos
3.0,Bad product,Ruhul Amin,1month ago,2020-07-02,Bad product,neg,neg
5.0,Nice,D.Naresh kumar 7.8.6,1month ago,2020-07-02,Nice,pos,pos
4.0,Good,Flipkart Customer,1month ago,2020-07-02,Good,pos,pos
5.0,"Classy buy, really worth it",Murali Ippili,1month ago,2020-07-02,Classy buy really worth,pos,pos
5.0,Its really nice,madhumits sarma daloi,1month ago,2020-07-02,Its really nice,pos,pos
4.0,Dont expect high quality at this price. But worth for 600 rs,Flipkart Customer,1month ago,2020-07-02,Dont expect high quality price But worth 600 r,pos,pos
5.0,Excellent,Harikrishn Bhagat,1month ago,2020-07-02,Excellent,pos,pos
3.0,Nice product,Flipkart Customer,1month ago,2020-07-02,Nice product,pos,pos
5.0,Excellent,sanjeev kumar,1month ago,2020-07-02,Excellent,pos,pos
5.0,Excellent,babu khan,1month ago,2020-07-02,Excellent,pos,pos
5.0,Some product thank you filipkart,Khushbupradeep Khushbu,1month ago,2020-07-02,Some product thank filipkart,pos,pos
5.0,Very good cooker.. quality aluminium.. good finish.. Flipkart service very good ,Gopal Raman ,1month ago,2020-07-02,Very good cooker quality aluminium good finish Flipkart service good,pos,pos
3.0,Good product ,Raja Dash,1month ago,2020-07-02,Good product,pos,pos
5.0,Good,raju gudipudi,1month ago,2020-07-02,Good,pos,pos
5.0,Good product good quality,venkateswarlu m,1month ago,2020-07-02,Good product good quality,pos,pos
5.0,Excellent must buy,Flipkart Customer,1month ago,2020-07-02,Excellent must buy,pos,pos
3.0,Its rubber is damaged ......so always check it is rubber firstly......2 days after using this cooker I noticed this,Flipkart Customer,1month ago,2020-07-02,Its rubber damage always check rubber firstly 2 day use cooker I notice,neg,neg
4.0,Its os .and very useful,Vishwjeet Kumar,1month ago,2020-07-02,Its o useful,pos,pos
4.0,Good product,Kashish Yadav,1month ago,2020-07-02,Good product,pos,pos
4.0,Nice,Flipkart Customer,1month ago,2020-07-02,Nice,pos,pos
5.0,Good,Flipkart Customer,1month ago,2020-07-02,Good,pos,pos
5.0,I love butterfly pressure cooker,MOHD KHURSHEED KHAN,1month ago,2020-07-02,I love butterfly pressure cooker,pos,pos
5.0,Nice...,Flipkart Customer,1month ago,2020-07-02,Nice,pos,pos
5.0,Nice product,Flipkart Customer,1month ago,2020-07-02,Nice product,pos,pos
5.0,Good,RAMU VEERENDRA,1month ago,2020-07-02,Good,pos,pos
4.0,Perfect,Rakesh Chandra Jena,1month ago,2020-07-02,Perfect,pos,pos
4.0,This is a chief quality product but average good for normal use.,Flipkart Customer,1month ago,2020-07-02,This chief quality product average good normal use,pos,pos
3.0,Everything was fine... But the quality of the rubber was not good,Flipkart Customer,1month ago,2020-07-02,Everything fine But quality rubber good,pos,neg
4.0,Nice product,Revula Sri kalyani,1month ago,2020-07-02,Nice product,pos,pos
5.0,Good product and I will review it again after 3 months,Abinash  Jena,1month ago,2020-07-02,Good product I review 3 month,pos,pos
5.0,Nice  ,Ishrat Ekram,1month ago,2020-07-02,Nice,pos,pos
5.0,Good,mohan Ummadi,1month ago,2020-07-02,Good,pos,pos
5.0,Good product,sai ganesh,1month ago,2020-07-02,Good product,pos,pos
4.0,"the product is quite good and performing well, whistle timing and handling is too easy.Price is also attractive. Worth for money.",Flipkart Customer,1month ago,2020-07-02,product quite good perform well whistle timing handling easy Price also attractive Worth money,pos,pos
5.0,Best quality products,Flipkart Customer,1month ago,2020-07-02,Best quality product,pos,pos
5.0,Good quality.,PRANAV T K  Pranav,1month ago,2020-07-02,Good quality,pos,pos
5.0,Good product for the price,Amarnath Trivedi,1month ago,2020-07-02,Good product price,pos,pos
5.0,Super product,Amit Padhan,1month ago,2020-07-02,Super product,pos,pos
4.0,Value for money is not a bad product.,Deepak Viswanath,1month ago,2020-07-02,Value money bad product,neg,pos
5.0,Nice product.,KAILA BHAGYA  RAJ,1month ago,2020-07-02,Nice product,pos,pos
4.0,Nice product,Ashish  Dixit ,1month ago,2020-07-02,Nice product,pos,pos
4.0,Nice product,Flipkart Customer,1month ago,2020-07-02,Nice product,pos,pos
3.0,It's too small than the expected size. So it does not meet my requirements. I think it is better to choose the size of 5L and above.,Ampily Prasanth,1month ago,2020-07-02,It small expected size So meet requirement I think well choose size 5L,pos,pos
4.0,good,Promise Jose,1month ago,2020-07-02,good,pos,pos
5.0,Good quality,Harry Customer,1month ago,2020-07-02,Good quality,pos,pos
3.0,Good,Pramod Happy,1month ago,2020-07-02,Good,pos,pos
5.0,Good,MD Hajar  Ali ,1month ago,2020-07-02,Good,pos,pos
5.0,Nice,Chand Ali,1month ago,2020-07-02,Nice,pos,pos
5.0,Super,Sai,1month ago,2020-07-02,Super,pos,pos
5.0,Good one !!,Upender  Shegaari ,1month ago,2020-07-02,Good one,pos,pos
4.0,Good,Flipkart Customer,1month ago,2020-07-02,Good,pos,pos
4.0,Good but box is not good,Muhammed Rila,1month ago,2020-07-02,Good box good,pos,neg
5.0,Cooker sambar super,Flipkart Customer,1month ago,2020-07-02,Cooker sambar super,pos,pos
5.0,Super,Flipkart Customer,1month ago,2020-07-02,Super,pos,pos
3.0,Quality less,Flipkart Customer,1month ago,2020-07-02,Quality le,neu,neu
5.0,Good product,Flipkart Customer,1month ago,2020-07-02,Good product,pos,pos
5.0,Nice,Meenachi Meenachi,1month ago,2020-07-02,Nice,pos,pos
5.0,Didn't get the black small handle .. but nice product,Flipkart Customer,1month ago,2020-07-02,Didn get black small handle nice product,pos,pos
5.0,excellent product,hannah ponselvi,1month ago,2020-07-02,excellent product,pos,pos
5.0,vest quality,Flipkart Customer,1month ago,2020-07-02,vest quality,neu,neu
4.0,It's just os....,Biswajit Behera,1month ago,2020-07-02,It os,neu,neu
4.0,Very good product thanks Flipkart,Flipkart Customer,1month ago,2020-07-02,Very good product thanks Flipkart,pos,pos
5.0,Good quality,Sateesh  Bhagat,1month ago,2020-07-02,Good quality,pos,pos
5.0,Good for this price but handle fitting is not better,Flipkart Customer,1month ago,2020-07-02,Good price handle fitting well,pos,neg
5.0,good application ......splendid product with low price...offers...,Flipkart Customer,1month ago,2020-07-02,good application splendid product low price offer,pos,pos
4.0,It's good.. worth for money..,Flipkart Customer,1month ago,2020-07-02,It good worth money,pos,pos
5.0,Nice,Deepak Mishra,1month ago,2020-07-02,Nice,pos,pos
5.0,Good,Nithin GD,1month ago,2020-07-02,Good,pos,pos
3.0,Cost is a bit high,Flipkart Customer,1month ago,2020-07-02,Cost bit high,neu,neu
5.0,It's really amazing ....my mother is very happy....and delivery is to good,Flipkart Customer,1month ago,2020-07-02,It really amazing mother happy delivery good,pos,pos
5.0,Thank you,Rizwan Mirza,1month ago,2020-07-02,Thank,pos,pos
5.0,First of all thanks Tipcart for selling this nice products. It is a nice product value for money,Abhishek V,1month ago,2020-07-02,First thanks Tipcart sell nice product It nice product value money,pos,pos
4.0,Good but handle is low quality,Juran Honhaga,1month ago,2020-07-02,Good handle low quality,pos,neu
5.0,Nice product and good flipkart service,Flipkart Customer,1month ago,2020-07-02,Nice product good flipkart service,pos,pos
5.0,Nice product.,Pradeep Sahu,1month ago,2020-07-02,Nice product,pos,pos
3.0,Expected some more.,Flipkart Customer,1month ago,2020-07-02,Expected,neu,neu
5.0,Not an SI product but looking strong and working good for this price this is good only.,Flipkart Customer,1month ago,2020-07-02,Not SI product look strong work good price good,pos,pos
5.0,Very good condition,S. Anand Sekar,1month ago,2020-07-02,Very good condition,pos,pos
5.0,Good product. ,Shafeeque Athikkal,1month ago,2020-07-02,Good product,pos,pos
5.0,Good Product,Jijo George ,1month ago,2020-07-02,Good Product,pos,pos
5.0,Quality product of india,Bunti Negi,1month ago,2020-07-02,Quality product india,neu,neu
5.0,Nice,Sonu prasad,1month ago,2020-07-02,Nice,pos,pos
5.0,very nice product,Flipkart Customer,1month ago,2020-07-02,nice product,pos,pos
5.0,Good product nice,Dinesh Vp,1month ago,2020-07-02,Good product nice,pos,pos
5.0,Good product..,Deepu. A Ajithkumar,1month ago,2020-07-02,Good product,pos,pos
5.0,Good,Alok singh,1month ago,2020-07-02,Good,pos,pos
4.0,Good quality,Laxman Raaz,1month ago,2020-07-02,Good quality,pos,pos
5.0,Very very very very very much good,prasad seeram,1month ago,2020-07-02,Very much good,pos,pos
4.0,Nice,shanmuga vel,1month ago,2020-07-02,Nice,pos,pos
5.0,Good cooker. Sometime water comes out of lid. Company has to look into this issue. I am using around 4 cookers from Butterfly. Great value for money.,Chandrashekhar Bakker,1month ago,2020-07-02,Good cooker Sometime water come lid Company look issue I use around 4 cooker Butterfly Great value money,pos,pos
5.0,Nice product,Bala Murugan,1month ago,2020-07-02,Nice product,pos,pos
5.0,Good quality,sunny  kumar,1month ago,2020-07-02,Good quality,pos,pos
5.0,good product,Flipkart Customer,1month ago,2020-07-02,good product,pos,pos
5.0,Super,pushpa latha,1month ago,2020-07-02,Super,pos,pos
4.0,Good product. In the item mentioned volume 3L but capacity only 2.4L,chandra kumar,1month ago,2020-07-02,Good product In item mention volume 3L capacity 2 4L,pos,pos
4.0,Good,Muhammed Farhan Mammu,1month ago,2020-07-02,Good,pos,pos
4.0,Excellent,Vanishree Yeshwanth ,1month ago,2020-07-02,Excellent,pos,pos
5.0,Excellent,salauddin Biswas,1month ago,2020-07-02,Excellent,pos,pos
5.0,very Best product  this is good product thanks Flipkart this product,S K  Tiwari,1month ago,2020-07-02,Best product good product thanks Flipkart product,pos,pos
4.0,Very good  product,Bhawana Kumari,1month ago,2020-07-02,Very good product,pos,pos
